text,emoji,emoji_id
thanks, 🙏,5
only a day away from vacation, 🤩,31
baliiiiiiiiii omg i cant wait im so excited its gonna be greattttt, 😃,27
of course i remember vrave just seems like yesterday lol, 😁,22
quotan existing connection was forcibly closed by the remote hostquot doesnt sound to good, 😞,53
mcdonalds w my neices and nephew, 🍔,88
lunch the time diference really confuses me im going to bed soon l oh and your immense by the way, 😴,10
so i guess you miss the concert good set list too much bass couldnt hear the vocals very well ladytron was pretty good tho, 🤔,1
i hate it when it rains, 🤬,3
so im officially helping moderate fuck yeah josh ruben its like a dream come true just wanted to let you httptumblrcomxznzaajc, 🤩,31
i have some but that doesnt help you huh and hey you have a pic up finally, 🤩,31
hy good morning, 🌞,26
what an exhausting day lost my bottle, 😩,12
thats okay at least i can say ive been stood up by one of the nice guys, 😊,25
i was hoping youd say preach it sistah, 🙌,41
anyone have a computer to donate mine crashed whaaaa, 😭,8
happy bday sorry i missed it didnt leave the studio till am on fri hope you had a great, 🎉,15
home and thinking which unfortunately was the thing i didnt want to do the most, 😔,7
yea we should lets just convince a bunch of people to get one i get really confused though like theres not much to do, 😕,94
alrighti gotta go be on tomorrow if my mom doesnt take internet away pray that she doesnt, 🙏,5
i should add it only cost for that visit, 💰,85
just found out the wwe let go of one of my favorites and a big name at that well perhaps hell go to tna, 🤔,1
mobility ftw though plus i can always plug into my quot monitor, 🤩,31
shares httptinyurlcomogzn chrome httpplurkcompvgv, 🤔,1
im being a couch potato zzz i should really find something to do, 🤦,35
hey there, 💪,45
awesome ill add you then, 🤗,23
yepthats jack from all time low had the best night ever last night httptinyurlcomqtfev, 😁,22
my bff mona works as a hooker in kings cross on weekends nothing personal, 🤦,35
why oh why does never respond to me some people get numerous wossy tweets but me nada so sad, 😔,7
watching a haunting in conneticut with samantha and sara poor sara keeps getting sick ily guys lol, 😢,16
im soooo mad im not going tonight yall are like my fav band but i thought i had to work and i dont, 😡,36
yeah i was pretty pissed well stick to the cool places next time you come into town, 🤬,3
nice view of long island sound from my hotel room with nice balcony and adirondack chairs pic httpffimwde, 🌊,68
me love la too you goin to minettes party, 🎉,15
i broke my wrist on tues this sucksi cant do anything weeks uuugggghhhhhhhhh, 😭,8
remebered to watch how i met your mother this week, 📺,39
hello everybody its monday again the week has just begon gtlt, 🤗,23
just about to set off to a gig were doing for south wales dads though sadly seb and gavs sons are too young to attend, 🎸,66
today is a good day it started out with my daddy making me coffee quotpappystylequot, ☕️,62
in class doing all this dang on workugh, 🤦,35
is finally going to bedgnight, 💤,47
listening to quotwhole lotta lovequot by adam lambert while cleaning my roomugh i printed out all my summer assignments and im sad, 🙁,55
when the devil starts messing god starts blessing, 🙏,5
aha no problemyeahhh theyre pretty amazingggg, 😃,27
dance flick not as great of a movie that you would thinkall of the funny parts were in the commercials, 🤦,35
if anyone needs help with setting up trac with mod_python let me know, 🤔,1
welcome new friends, 🤗,23
all good news with the foot but still no driving for another weeks, 🤞,21
lol the other days i was talking with a friend about sw and i thought about you i didnt see them yet but i will, 😃,27
the im up but im going to lay in bed for another hour kind of up thats where im at in my day, 😴,10
blogged for the first time in ages hopefully have broken through my blogging block, 🤞,21
okay so night in the middle of save a horse ride a cowboy i got what he means by save a horse ride a cowboy lol i know i know im so dumb, 🤠,49
im gettin old still suffering from a bad hangover years ago id be drunk again by now wo is me, 🤦,35
super sad my pink ring snapped, 😭,8
good night love my new apartment now i just need to meet some people up here, 🤗,23
chilling like a villiann with atn, 🤪,14
who knew, 😲,92
may the rest of your day be douchebag free, 🙏,5
sneezy is my name today horrible allergies, 😩,12
going to town with the brother, 🤝,2
callin it a night but happy st birthday to my favorite youtube anchorage lovelies amp you drunkies be safe, 🎉,15
ah thats so sweet i wish doctor ordered me to stay home and rest pre hospital dont think its serious back tuesday x, 🤗,23
ahaha i told my bro to put it i love borat, 😂,9
i could never self harm i hate pain much, 💪,45
morning afternoon what time is it haha i slept great had alot of fun last night and i cant wait to see everyone again in august, 😃,27
arrgghhh why cant i make a background things or save a picture i need twitter help, 😩,12
ahh ok loudtwitter confuses me too luckily no one looks at my lj so its not an issue, 🤔,1
its so lonely out here i miss my friendsi feel like im all aloneima be in no the so excitedlike a fuckin kid christmas, 😃,27
in your mouth, 😋,98
well they have reported the correlation to answer quotwhyquot requires another grant and now they can ask for it, 🤔,1
elevensestime yes i must get on with some real work too look forward to seeing you all later, 🤗,23
i actually missed the true blood premiere i heard it was a goood, 😍,51
wow jaba that hurt nice playbut he may feel it tom, 😣,44
called into work to close, 🤦,35
feels regret now shouldnt have promise to work httpplurkcompxah, 🤦,35
deff haha yeah be on the lookout for tours in cali in jan that would be amazing, 🤩,31
and this is not i have to clean the gutters, 🤦,35
oh hiii cassie ask her if shes catching the bus even though i know she already is lull, 😊,25
well appearantly im not getting my nails done isnt that just freakin fantastic i was wanting to get them done really bad, 🤦,35
actually that cera twitter isnt the actor httpbitlyynhy sorry, 😔,7
i love that robotpickuplines is the top trending topic i love mythbusters amp in that same vein im going to see star trek tonight, 🤩,31
got another tv recording scheduled for june i cant wait to perform, 🎤,72
i like to pretend the reason why i didnt use formula sheets on my final is because im brilliant i really just didnt have a clue, 😂,9
good to know that the implosions arent too much of a deterrent lol let me know if i can do anything to help out, 😊,25
i thinking about all the things i want to do and realize i need more timeor give up sleep, 😩,12
yeah im not feeling the best either, 😔,7
my radio station hates reba, 🤦,35
moshtix or wwwvenuetixcomau but i cant see them on there yet, 🤔,1
woo thunderstorm is over so i can be back online, 🌩,83
maybe you would have still got the compensation if you had not blasted the manager, 😕,94
very quick im not sure i loved it i had th row seats and didnt even have time to say hi to all the guys, 😳,56
english exam tomorrow dreading it, 😩,12
want to give it a try but expensive, 🤔,1
wowthnx posting itaahhhmit would really make my day if you give me a shoutoutwill u hoping, 🤞,21
awwwww i like that one, 😊,25
haha yes do it listen to me condoning theivery, 🤔,1
aawwwww thank you i just blushed, 😊,25
vacation over but not cold, 🌞,26
sure dear after i finish this fo ep im watching ill be sure to leave a comment too, 🤗,23
one of my friends whom is a billionaire heiress is a bad influence on me but i am the bad influence on everyone else, 😬,46
on lunchdj should come eat with me, 🍴,6
hates being home boring as fuck, 😩,12
yay, 🎉,15
good day tired though phew, 😩,12
i have a massive headache, 🤕,17
mum aksed me if i was drunk i told her no though, 😳,56
dont worry dear you did fine oh by the way i have no credit but was mighty chuffed to receive your text, 😊,25
so i was kinda feeling but realized its all a state of mind amp i took advice turn ur frown upside down i am great, 🤗,23
great news after much campaigning the plan to destroy finsbury park ice rink is over m will be invested into fixing it instead, 🎉,15
god i am so stupid sometimes only sometimes i thought sum used my credit card when it was stolen but turns out it was a direct debit, 🤦,35
is kinda having a bad day, 😞,53
thank you suethe big day is only a few hours away not that im keeping track or anything, 🤗,23
oh hahaha well im on my ipod and i cant click it it just shows up as a regular quotquot, 😂,9
wheres the dog show, 🐶,43
hahah the dolls im trying to get this code to get like a comment thing on my tumblr, 🤔,1
wants to get it off my mind but cant, 🤯,50
wanted to be at capatals summertime ball, 🎉,15
the jonas brothers new cd is offically out pumpeddd, 🎉,15
my nooooossssseeeeee, 😤,18
good morning everyone in this twitter world bangun jam segini mulu httpmylocmefl, 🌞,26
just droppin by to say hello to everyone i hope you are having a great day rock on, 🤗,23
bummer but now i feel a bit better that i couldnt get it to work on our profile oh well it was a good idea for a bit, 🤔,1
i remember giffan cisco has a campaign based off our original idea, 🤩,31
super true ps congrats for the months so happy for u, 🎉,15
pffft aunt and uncle didnt want baconso i didnt get any that sucks ruined me day haha, 😞,53
thank you heaps for the followfriday see my next post for more thank youâs i think i caught everyone, 🙏,5
yea im going aprt shoping you should come with me, 🛍,40
well im with friends and one is going to stay to sleep at my house cause the other one cant but well have fun hbu, ❤️,33
i should not be allowed to spell whilst drinking, 🤦,35
i expect we could both rant away hours on this subject lets say we agree amp leave it at that bleedin waste of money, 🤦,35
yeah we think my dad does have the flu, 😷,4
just run for an quotambulancequot bare foot in pyjama in the street original eh wellno its not a dream, 😲,92
doink i love u so, ❤️,33
baby wheb were grindin i get so excited oweeeeee, 😁,22
it is like boxers under pantsit is to be free or not to be free, 🤔,1
im great thanx recovering from a weekend of sunbathing and nursing some quite crispy skin now, 🌞,26
wisdom tooth growing and boy does it hurt mostly lazy day i love days off, 😴,10
thanks for the shoutout my man, 🙌,41
ouch sore there have at least serious scratches on arms chest inner thigh tender hugs good, 😔,7
finally got my fb username visit me httpwwwfacebookcomchinosingson, 🎉,15
or want to play a game or use google chrome, 🎮,82
kind of bored on a friday night, 😴,10
is finally better but now wes is sick, 😔,7
i got the papa roach cd i was missing but i couldnt find theory of a deadman, 🤔,1
cant sleep got heartburn really bad, 🤕,17
maybe eat big whooper, 🍔,88
i know especially when alexis told her daddy she didnt want him going away anymore, ❤️,33
i need to find places to meet people, 🤝,2
its good that someone did thank you, 🙌,41
stressing out majorly about the tests i had to take for the job shit, 😰,79
missed hatching pete, 🤔,1
its am im in my friends house we have to work, 🤔,1
it was my pleasure playing guitar for you so fun, 🎸,66
trying not to fall asleep at work, 😴,10
everywhere i look there is a conspiracy unfortunately, 🤔,1
my lovely is stuck in amsterdam, 🤞,21
mexico lost against el salvador out of all the countries they had to lose against them, 😞,53
no no they only count since the update i just meant the milestones sorry to get hopes up, 🤦,35
very cool i gotta cleanugh but resting here too sunblockfail so i need some recovery time, 😩,12
new on these, 🤔,1
back from farmers market lonsdale quay got chorizo zebra tomatoes pea sprouts now relaxing in sun w iced latte till phillygoat rtns, 🌞,26
awesome when u start, 🤩,31
lol my problem is that i woke up hours after i sleep, 😴,10
eggy anubuhhh hahahaha masyado kang magimik will see if i can join you, 🤔,1
as bad a night as they come, 😞,53
dontyouhate when you realize the milk is spoiled after you started eating your cereal, 🤬,3
guess we shouldnt be eating while twittering with the laptop kot, 🤔,1
trying download new mobile version for lg lotus keep getting application authentication failure uninstalled old ver, 🤔,1
is not liking the rain and the cold wheres the heat and sunshine gone, 🌧,38
sitting at work, 💻,78
finishing up hw last day tomorrow woot woot, 🎉,15
i know right amazing film i am so glad someone else is late to watch these quothitsquot like me ahh the music greatness, 🤩,31
sittin in the airport with the bgs cant wait get home, 🤗,23
httptwitpiccomgoxn âeverybody loves you cuz you areamazing girls i wishi want to be like you, 💖,96
oh btw had go uni yesterday classes on sunday r they crazy but i went to simatai afterwards, 🤪,14
ouch my belly hurts, 🤕,17
call bt who have now lost my broadband order mins amp counting, 🤬,3
i dont wanna be sick anymore my tummy is killing me again, 🤒,19
sleep time an hour later than i wanted since i am getting up early manana, 😩,12
i had tracy watch a rex dvd to see if shed like him because i wanted to get tix he wasnt as funny as i remember him being, 😕,94
damn why isnt hot topic in canada the clothes will prob be here soon anyways new moont trailre was good lt good job chris weitz, 🤩,31
talking to abby, 😊,25
i think your amazing you have a really good voice and you could go far with it yeah i have been i didnt want to leave joey, 🎤,72
conans first night is going great, 🤩,31
haha am lol omg im freezing too haha, 😂,9
new article on my blog, 📝,90
finally finished my bracelet yes, 🎉,15
today was just splendid, 😁,22
i thought i was the reason u get up everydayyyy ll jk, 😍,51
i feel so full up, 🤤,84
thanks for the follow thanks me back i love you both the best looking sisters ever, 💕,54
awww i missed everyone, 😭,8
i undestand the vicar types comment now, 🤔,1
went to bjs then to my sons school for family fun dayand now we are homeand of course its still raining out, 🌧,38
its exciting, 🤩,31
ty hun will let u know what goes on ohh coool hun be a fab show xx, 🤩,31
hey just get here, 🙌,41
back to the store then at least its and not am thanks to guy working through the nightagain, 🤞,21
it was picking up one song not the other had to do file gtgt transfer purchases annoying, 😠,57
i cant get onto nintendo district but im getting vipp user on mkwiicom, 🤔,1
goodmorning lt i love how its only just saturday lovely long weekend, 🤗,23
i tried pressing the button it wont let me follow, 🤔,1
i think not httptwitpiccommrei, 🤔,1
alright up and running again was it the pig flu naaahhhh, 🤔,1
is watching hannah montana, 🤩,31
i dont want my boys of the future be subject such foolery, 🙅,97
the concert being cancelled hellooo, 🤔,1
running really late for workand dont care not very motivated right now want to ride and the bikes dead need to get moving, 🤦,35
am im awake my job today counting money, 💰,85
is not liking this nasty storm very much, 🌧,38
i really want to lose weight so much go hyeyoung kg, 💪,45
thanks for showing me that so awesome the other band that featured was excited too i told them cuz i know them thnx, 🤗,23
hey i thought i was the cantankerous onenot feeling the live right now, 😔,7
watching the notebook, 😍,51
you might do mr potter but i dont, 🤔,1
me debo retractarno tiene soporte tweetpic, 🤦,35
werd at least i can admit it thats the st step in becoming a better person, 😊,25
analyzinggood overanalyzingnot so good, 🤔,1
i made kawans flakey roti paratha with curry chicken for lunch soo fullll, 🤤,84
leans in to nibble really what is that delish smell jealous, 😒,81
just spent the afternoon playing the wii with saraht shes hilarious when were playing boxing x amp omg ive gots a pimple, 😂,9
sameee how cute are paris and doug together fav couple by far where you from xoxo, 😍,51
conans first tonight show is crackin me up, 😂,9
god i hope so but i doubt so lol dont go then much safer here oooh and you were watching the wiztech epi right xd hehe, 😁,22
damn drop by topseoscom, 🤬,3
times by like a million, 🤯,50
does the phrase quotyoure hiredquot even exist i feel like im never gonna hear it, 🤞,21
im amused by the banter between guy and mom ha porn from the library i think not, 😂,9
i have saturday skewl for missing too many days lmao well ttyl guys, 😂,9
let me know how you like it it didnt get good reviews, 🤔,1
everything but finacially we just dont have it, 🤔,1
had visitors from our church had a good time our children where very kind where about to have dinner with the other families in the house, 🤗,23
i bought my star trek tickets im not going to the pm showbut im going to the midnight imax showing im happy the ennnddd, 🤩,31
so stick with the storm i may actually get the tourbut i love blackberries any suggestions cuz i want an iphone, 🤔,1
andrew grill speaker is fun momoams, 🤩,31
big booming thunder storm almost here maybe we can all go home early ah probably not, 🌩,83
dont give up, 💪,45
its he has one update hahahaa it would have been if he hadnt deleted mine, 😂,9
coooool have a great opening hon youre gonna be speaking with a french accent for a week again, 🤩,31
please its so hard to be alone h, 😢,16
but on the bright sideno school, 🌞,26
just burning the midnight oil, 🔥,65
sick at home, 🤒,19
made it to la at in the morning waiting in line for tickets yay blink, 🎉,15
grrrrrr sick once again, 😤,18
live on the inside yay, 🎉,15
its possible they didperhaps we advertise enough outside of etsy and dont rely on google searches enoughi dunno, 🤔,1
aww not ur throat again, 😔,7
so tired and i gotta get up early but theres too many ppl here at my house, 😩,12
you are so welcome, 🤗,23
omg minha internet caiu explodiu o provedor do rs, 🤬,3
yesterdaywas a fantastick day thnx to the universe for smiling on me, 🤗,23
wanting to go home but march on i will but soon it will be time to eat thinking about chicfila cuz they are awesome, 🍔,88
if anyone reads this and has left dead me, 🤔,1
and missin you my dear prince is incredible the lack of you in my heart â hope to see you tomorrow so i can kiss you again lve u, 💕,54
huh i dont know what i feeling know, 🤷,64
is amazing you should go check him out and follow him all my friends love him look for him on youtube, 🤩,31
might help for the habs to have a little d coaching as well rough year this year in that respect jaybo would be nice, 🤞,21
feel like all my independence and freedom is going away away moved back in with inlaws, 😔,7
really really really miss my cowboy, 🤠,49
i know how he feels what type of work does he do, 🤔,1
my skins is all owwy im not going out in the sun again, 🙁,55
im sneezing like mad now cannot take it, 😷,4
good weather today, ☀️,77
you want sam and max i want magic the gethering been waiting all day itll work soon though because i have to go to work now, 🤞,21
pasta for dinner yum tonight im going to have to do some major cramming for history thank gods theres no paper tomorrow, 😩,12
i would gladly have him back in exchange for my sandwich though, 🤔,1
born and raised in a burb of detroit, 🏡,32
just bit my tongue, 😖,13
awwwwwwww sorryill put another pic up very soon thankyou, 😊,25
hey man send some music my way plx, 🎶,37
thank you, 🙏,5
oooooh im panicking saintsss, 😱,0
is all excited about my party, 🎉,15
we all do, 🤝,2
power is out crappy, 🤬,3
taking a damn nap before going to work for hours whoohoo, 😴,10
it was awesome that was a good scifi tweet later xx, 🤩,31
is it too early to start a countdown, 🤩,31
the horrible slow murder with the extremely inefficient weapon httptinyurlcomnvnq, 🤬,3
i really wish this migrane would go away, 🤕,17
this reply doesnt say which tweet it was about, 🤔,1
i want a blackberry if youre selling one on the cheap hook me up, 🤑,11
lmao im glad im not the only one, 😂,9
well i met the infamous or is that famous today it was a pleasure jesse, 😊,25
nothing i dont have caple, 🤷,64
were thinking about going to tigerheat we cant go to fiesta my roommates dont have ids lol, 🤔,1
didnt twitter much yesterdayapologizes for not respondinggoodnight, 🙏,5
wooo i picked my sister and i miss the empty house, 😢,16
you were his rd, 🤗,23
haha yea its because i told her that my parents screwed everything up then she just said that haha, 😞,53
the l word oh god i love it why are no pretty girls interested in me, 😔,7
im soooooooo nervous about the finals coming next week, 😰,79
yes i do yea, 🤗,23
talking to scotty atm, 🤝,2
cant help you get that refund then let us know if you need anything else, 🤝,2
lmfao haha i heard its a good movie idk im gonna go see it next week with my little sister, 😃,27
i would have said thank you but i didnt get one just kiddin, 😉,61
hello my birthday is coming up on june d cant wait going to bed school idk maybe youtube wow or something, 🎉,15
its like when i click quotfind matchquot on shoddy switch to irc then deplete my timer, 🤔,1
i wish susan boyle had won, 🤞,21
is paralysed by the pain of a growing wisdom tooth, 🤕,17
leather dress was the right choicelooked fab us guys at the ann summers press team are loving big bro this year, 💃,93
im starting to hate ext pen tests open ports total and no concievable way in bonus no phishing, 🤬,3
so i just balled my eyes out keith is an amazing and really sad movie its even more sad the second time you watch it, 😭,8
well while i have my rash i have decided to read new moon aqain haha im sooo bored, 😩,12
ooo sweet but i think we will be in anaheim padrestweetup, 🤩,31
forget about shouldve said no too difficult, 🤦,35
baby massage in minuiteswondering how long shell last today, 🤗,23
ive been stood up, 💔,42
cant watch anymore too wound up night all, 💤,47
miley feet are feet people think thats weird or normal well who cares be yourself, 🤷,64
hello new followers thank youuu how are you tonight day lol, 🤗,23
yay its the weekend let the party begin, 🎉,15
watching the ring with edward, 🤗,23
v tired and am missing liono and betty when did i turn into such a homebody, 💤,47
tu es sur quotitem of the dayquot, 🤩,31
my plans are starting to fall into place, 🤗,23
no buddy its funny if it was anoyying id stop following you, 😆,29
got back from donating some books and meeting oh so someone, 🤗,23
soooo dont get this tapas concept just paid for shrimps tasted good but still hungry, 🤔,1
could you play miley cyrus the climb i went to see hannah montana the movie last night and it was amazing, 🎬,91
car just broke downengine is done sigh, 😔,7
i was gonna go walmart but now that i talked u fuck walmart ill go morrow, 🤩,31
soooooo whats up whats everybody doing whats everybody talking about whats the latest gossip whats the, 🤔,1
im sick i hate being sick its saturday, 😷,4
in murfreesboro appointment really need to be in franklin like now, 🤞,21
aaaaahhhhh game starts at and i gotta work late boo, 🙁,55
baby doll what is going on email me im here for you, 🤗,23
is this new moon chapter page httptwitpiccomex, 🤔,1
ty for followfriday happy friday to you too, 🤗,23
things that looked so good being ruined hate hate hate hate hate that more than anything, 😡,36
tea biscuits and hugs all round methinks, 🤗,23
thanks aw ill definitely let you know i love them too, 🙁,55
pretty much haha idk if youre being sarcastic hope not, 😬,46
i have been looking at your photo gallery love the pictures, ❤️,33
aww wats a sugar glider and u missed being in my vid i just posted my first collab, 🤗,23
just posted the winners to my blog giveaway congrats to the winners, 🎉,15
my shoot for popstar is cancelled shoot now what ohh ik i get to see tonight at his concert tonight at wooo, 🤩,31
rewriting my quotaboutquot and quotpurposequot page as well as working on some guest posts, 💪,45
so it would appear that the cafe was sold out from underneath us despite a contract looks like i will still be looking for a storefront, 🤔,1
i heart rod too, ❤️,33
ill have to send you those screen shots later i cant access gmail online amp the iphone lacks copy amp paste, 🤔,1
hey ther hun lt sorry but i gtgim going shopping haha well ill tweet u later go back on later tonite bye, 🛍,40
yea it shud say oallen or o daddy, 😊,25
currently putting the finishing touches together for my newold blog looking for a wp theme with integrated twitter and having a brew, 🤔,1
i wonder how many times i have to bitch about work before someone sends me a joke to cheer me up ahem hint hint ahem, 😉,61
dentists soon i just think of the jonas bros when im there it does help acually l, 😁,22
sunbathing and its always sunny in philly kristins day bed it soooo comfortable, 🌞,26
yea wish there is a formula somewhere u could snitch on, 🤔,1
just saw a trailer for quotaway we goquot with of my favorite comedic actors i shouldve gone to see that tonight, 😃,27
im gonna miss not getting up early tomorrow, 😔,7
bachelors log day im very bored and miss katie, 😔,7
aww im gonna miss u sarah hopefully ill see u when u get back, 😢,16
just fell asleep in the canteen wana go home, 😴,10
i was making a play on the term quotvirtual seminarquot, 🤓,63
picture day went well im soooooooo tired, 😴,10
good mornoon, 🌞,26
i hate feeling sick why wont it go away, 😩,12
youll all be in the rainnnnnnn, 🌧,38
went on tilt and was eventually thwarted one spot before the cut off to round five still a good showing though, 🤞,21
i wanted to go to musso concert, 🎵,30
macaroni and cheese a roaring fire a cat on my lap and a moviecomfort, 🔥,65
wanting the laundry to finish washing so i can go to bed a girl needs her rest for the party tomorrow, 😴,10
says i won i won httptinyurlcomdyu against a level brute httpplurkcomppaxgf, 🎉,15
the last time well no worries those who know him amp ihes available sit home watch movies w u fire git it gurl, 🔥,65
working of course, 💪,45
waitin emma get her arse in gear so we can go pub its soooo sunny, 🍻,69
ian you should be good at this all you need to do is write instead of talking your sh, 🤓,63
i just realized that im not going see tomorrow either amp on wed i leave for michigan a week too much time away fm him, 😢,16
so this is what its like to be on my own kinda wierd but i like it, 🤔,1
so very true i never have i day where i look back and thinkquoti wishquot hope you have a wonderful day, 🤗,23
wow im so jealous here am i at work freezing in my office because of the air conditioning i cant turn down, 😩,12
why do they say such things ruined my happy night dont like people d, 😞,53
off to help my non profit run with the big dogs poker run today to help greyhound pets of america tampa bay, 🐶,43
man i fukkn hate the weekends i hate bein home aghh lame, 🤬,3
god my phone delayed sending of my sms tweets then sent them out of order, 🤦,35
kenneth weathering the storm typical south florida weather, 🌩,83
dude youre a haxr you should put final cut pro on there and tell me how stable it is, 🤩,31
ok who turned the sun off and opened a tap in the sky just as i am about to go out grrr, 🤬,3
good morning everyone, 🌞,26
actually i do im just pretty firmly at one end of it as some must be if its a continum, 🤔,1
im in school and it sucks, 😩,12
man i got absolutely torn apart by mosquitos last night bites and counting ugh, 🤦,35
i want my baby back, 😭,8
bolt is so cute, 😍,51
and thanks for the mention in the blog, 🤩,31
darn it you caught me just kidding how about just fangirl leave off the crazy part lol, 😆,29
i would love to have some starbucks if i can right now lol, ☕️,62
no kristen is not annoying i love how awkward she is, 😊,25
just watched quotwantedquot one crazy movie really good, 🤩,31
going to work out at extreme w saryucky weather yorkville plans cancelled, 💪,45
random have you read a passion denied yet, 🤔,1
i am not shy i love you just because im not always inappropriately dancing with you i know youre jealous, 😍,51
httptwitpiccomrs huge ass bruise on my legidk where it came from, 🤕,17
you are not a woman just because you read twilight, 🤦,35
is really depressed and worried i wont be able to squatdeadlift for a long time, 😔,7
yeah now i really really really wont be studying darn these cool gadgets, 🤦,35
sounds great to me wish you could help me visualize clean graphs for my data i am terrified to even look at it at present, 😰,79
httptwitpiccomli i took all of these down today there are even more on other walls, 💔,42
im not a fan of all day trainings i novi im one sleepy girl, 😴,10
i am looking forwrd to it, 🤗,23
np wouldnt it be cool if they had an installment scheme istyle, 🤔,1
i think im addicted to dis twitter shiit i cant stop wont stop lmao, 😂,9
if i was in la buï½ï½ i never went to the night wrote right but hehe, 😃,27
super envious of a friend of minehe is at a no doubt reunion concert as um tweeting, 😭,8
i kno thats way too long haha, 😆,29
ughhhhh, 😩,12
i hope u will feel better after a good nap, 😴,10
going to sleeeeeeppp work tomooorrrroow from to, 😩,12
httptwitpiccomlp heres a picture of my little king elijah age cutie pie, 😍,51
hey guys i need to know bout the national festivals of canadasweden and singaporeany help available with the links pppllleeeassse, 🤔,1
checking my schedule want to be there too, 🤩,31
doesnt enjoy being in on a friday, 🙁,55
nope i dont have a cable tv here i am taking note of the live commentary it through wwwsoccernetcom, 📝,90
awww mike and i were supposed to go to kennywood tommorrowbut the weather is looking shitty booive been looking so forward it, 😔,7
great looking forward to the apprentice final, 🤩,31
friday night and no to go party wit im a loner in my own country, 🙁,55
great night drinking beer and watching signs and im home alone its pm and pitch black outside, 🍻,69
early night in bed watching family guy me thinks, 😴,10
to play is cancelled tmr pub on friday whos ons, 🤔,1
a burgler hiding in a storm drain love the news, 🤗,23
dont be silly everyone is intelligent in their own way, 🤗,23
watching the last er with ma mam sooo sad x x, 😢,16
not a good end to night magic lose and i got really sick, 😔,7
arinna i think twitter hates me lol it didnt show my twitts lol, 😂,9
ugly day but i love it i love cold and rainy but it seems like my humor i wanna go to see mcfly, 🌧,38
asot no cut out at this great song some please twitter me the last song id great vocals, 🎤,72
you posted my mantra for the day i wont give up, 💪,45
im so sorry im ironing my hair ksi haha, 😳,56
no im on my half, 🤷,64
going to work instead of playing with my new d, 💪,45
no wait ignore that the contest is already over, 🤦,35
httptinyurlcomphflv answers name city email addy twitter, 🤔,1
haha i know why are you up so early then, 😃,27
i like the personal tweets that tell us what theyre up to or where they are or who theyre hanging out with, 🤝,2
ur funny thanks for making me laugh today, 😂,9
another scorcher of weekend ruined by a rainy monday morning still loads of people here though, 🌧,38
on the phone with, 🤗,23
anyone out there with experience using kadian i know the pharmacology but i need someone with regular experience with kadian thanks, 🤔,1
green night woo that was rockin but we got sprayed but its okay we met a hot guy pedo, 🤔,1
i freakin miss you guysi want to go to every concert and i cant fresno luvs you, ❤️,33
no im going to sd tonite, 🚗,60
with in her yard rockin it out, 🤘,28
i watched bride wars today it was a really cute movie i would recommend it for a light hearted chick flick, 😊,25
your house, 🏠,75
httptwitpiccomgbo i want this album in my country do not sell the disks, 🤦,35
wake up because of bad sms pff mo tidur lagi juga sulit, 😩,12
looks soooo weird now im totally going back to my natural color, 🤔,1
hope your dad is okay we pray for him, 🙏,5
is thinking i shouldve gone to the roller derby, 🤔,1
i have to stop spending money why is everything so dam important i think its rude and it should stop it, 🤦,35
wow thats cool indeed didnt have that in school either rotterdam is great today as well less mountains here, 🤩,31
today went to animal exposion with friends and mom and then watching some movies alone without friends i miss it so much, 😢,16
omg itz rainin too hardd i dont think ashleyz house is gonna workplan b, 🤦,35
hahaha ugggh havent tried that one yet, 😆,29
ooo brown sugarthats my music movie right there, 🎶,37
httptwitpiccomuosq sorry dan just a tough time for me people telling lies saying things that are so far from th, 😞,53
but i love your guts so whoever is ruining it can go die i will sleep eventually my sleep is real fucked up, 😡,36
holidays are ending boooooo, 😭,8
ruh roh guano in the studio at least this problem could take care of the fly problem, 🤦,35
lol enjoy your grains nutty, 🤣,34
woahh miley didnt win ashs okbut miley shouldaa won no doubt, 🤔,1
i never talk to my brother, 😞,53
httptwitpiccomjbu they r just, 🤔,1
cant get jason mrazs song make it mine out of her head his album ftw x, 🎶,37
apparently got both parents sick oops, 😞,53
i could say so much right now, 😳,56
yo ire, 🤗,23
let us know what you think, 🤔,1
or maybe because of you i should stay in chicagoyoull draw on my face right because i still want you to draw on your head, 🤔,1
ive been home alone scince my mom needs to hurry up im getting hungry, 🍴,6
no prob and will do hope u guys have a great day, 🤗,23
haha i seriously was like omfg lol i am over in february next time, 😂,9
i always wanted to be a journalist, 🤓,63
good morning twitter people, 🌞,26
is sad to see his girlfriend go on saturday, 😢,16
i agree that is such a brilliant video of how he became a mormon it helped me in a way become a mormon too yall rock, 🙌,41
im happy now made a new song it rocks of to the studio, 🤩,31
nice picture of the bridge do you live near it, 🤗,23
thank you, ❤️,33
ughhhh cold go away please im begging here mango tea with honey save me, 🤒,19
there are a noble few that buck the trend though granted we do seem to be in the minority, 🤝,2
oh dear that did not make any sense what so ever ah, 🤦,35
after today big test duhhh its alll good i think the more week is a waste of time but whatever, 💪,45
what time was it eric has been turning off the ringer when him and brady go to lay down no cell service either, 🤔,1
looking through old band tapes its making me a little sad, 😢,16
i want my haarp live at wembley dvd back, 🤩,31
you have to follow, 🤗,23
peace park cork weather is unbelievably good fed and new shoes to boot all in all gravy manix flynn on drivetime soon must listen, 🌤,67
left out most important thing the correct headphones for my old iphone and i dont have my adaptor, 🤦,35
you say britain i say talent britains got talent its the dj talent classic httpsnurlcomjw, 🎧,99
